id_avaliacao;data_avaliacao;mes_referencia;id_cliente;nota_nps;canal;dispositivo;categoria_compra;valor_pedido;uf;primeiro_pedido;arquivo_origem
202606-00368;2026-06-21;2026-06;C20559;10;app;iOS;Esporte;131.05;RJ;Sim;nps_ecommerce_2026-06.csv
202606-00469;2026-06-21;2026-06;C24044;10;app;Desktop;Eletrônicos;197.61;RS;Nao;nps_ecommerce_2026-06.csv
202606-00486;2026-06-21;2026-06;C11319;5;marketplace;Android;Livros;24.81;BA;Sim;nps_ecommerce_2026-06.csv
202606-00561;2026-06-21;2026-06;C33325;6;marketplace;iOS;Moda;224.87;CE;Nao;nps_ecommerce_2026-06.csv
202606-00609;2026-06-21;2026-06;C32493;5;app;Android;Mercado;396.37;CE;Sim;nps_ecommerce_2026-06.csv
202606-00628;2026-06-21;2026-06;C16914;10;site;Desktop;Casa E Decoração;26.41;RS;Sim;nps_ecommerce_2026-06.csv
202606-00644;2026-06-21;2026-06;C29326;10;site;Android;Esporte;134.9;PE;Sim;nps_ecommerce_2026-06.csv
202606-00649;2026-06-21;2026-06;C14882;9;app;Android;Beleza;204.19;CE;Sim;nps_ecommerce_2026-06.csv
202606-00712;2026-06-21;2026-06;C29951;3;app;Android;Livros;53.35;RS;Sim;nps_ecommerce_2026-06.csv
202606-00721;2026-06-21;2026-06;C37267;7;app;Nao informado;Mercado;174.54;DF;Nao;nps_ecommerce_2026-06.csv
202606-00763;2026-06-21;2026-06;C14984;8;marketplace;Android;Livros;54.87;SP;Sim;nps_ecommerce_2026-06.csv
202606-00774;2026-06-21;2026-06;C15058;6;app;iOS;Mercado;78.25;RS;Nao;nps_ecommerce_2026-06.csv
202606-00779;2026-06-21;2026-06;C12631;7;app;Android;Moda;214.91;BA;Nao;nps_ecommerce_2026-06.csv
202606-00784;2026-06-21;2026-06;C33550;8;app;Android;Moda;59.44;PR;Nao;nps_ecommerce_2026-06.csv
202606-00794;2026-06-21;2026-06;C33065;5;marketplace;Desktop;Esporte;58.4;PE;Sim;nps_ecommerce_2026-06.csv
202606-00006;2026-06-22;2026-06;C34270;7;app;Android;Mercado;76.91;PE;Nao;nps_ecommerce_2026-06.csv
202606-00041;2026-06-22;2026-06;C17467;8;site;Android;Casa E Decoração;51.82;SP;Nao;nps_ecommerce_2026-06.csv
202606-00096;2026-06-22;2026-06;C33616;8;app;Android;Eletrônicos;19.7;SP;Sim;nps_ecommerce_2026-06.csv
202606-00131;2026-06-22;2026-06;C25574;9;app;Android;Eletrônicos;57.67;PE;Sim;nps_ecommerce_2026-06.csv
202606-00157;2026-06-22;2026-06;C25906;10;site;Desktop;Livros;261.17;RJ;Nao;nps_ecommerce_2026-06.csv
202606-00171;2026-06-22;2026-06;C31412;7;app;Desktop;Moda;54.4;PE;Sim;nps_ecommerce_2026-06.csv
202606-00203;2026-06-22;2026-06;C33540;5;app;Desktop;Moda;37.28;CE;Nao;nps_ecommerce_2026-06.csv
202606-00218;2026-06-22;2026-06;C38240;5;site;Android;Eletrônicos;60.76;PE;Sim;nps_ecommerce_2026-06.csv
202606-00225;2026-06-22;2026-06;C29125;8;app;iOS;Livros;112.77;DF;Nao;nps_ecommerce_2026-06.csv
202606-00232;2026-06-22;2026-06;C31151;5;app;Android;Moda;165.21;SP;Sim;nps_ecommerce_2026-06.csv
202606-00318;2026-06-22;2026-06;C16328;8;app;Android;Beleza;110.91;MG;Nao;nps_ecommerce_2026-06.csv
202606-00347;2026-06-22;2026-06;C20819;10;app;Android;Eletrônicos;180.45;SP;Sim;nps_ecommerce_2026-06.csv
202606-00349;2026-06-22;2026-06;C37787;6;app;Desktop;Mercado;235.8;PE;Sim;nps_ecommerce_2026-06.csv
202606-00353;2026-06-22;2026-06;C23382;10;app;Android;Casa E Decoração;100.11;DF;Nao;nps_ecommerce_2026-06.csv
202606-00358;2026-06-22;2026-06;C22423;9;app;Desktop;Eletrônicos;64.24;SP;Nao;nps_ecommerce_2026-06.csv
202606-00359;2026-06-22;2026-06;C34514;7;app;Android;Moda;62.4;DF;Sim;nps_ecommerce_2026-06.csv
202606-00375;2026-06-22;2026-06;C12778;8;app;iOS;Beleza;115.98;RS;Sim;nps_ecommerce_2026-06.csv
202606-00377;2026-06-22;2026-06;C30740;6;app;Android;Eletrônicos;85.36;SP;Nao;nps_ecommerce_2026-06.csv
202606-00381;2026-06-22;2026-06;C20171;6;app;Desktop;Mercado;74.99;SP;Sim;nps_ecommerce_2026-06.csv
202606-00460;2026-06-22;2026-06;C36153;6;marketplace;Android;Livros;46.07;RS;Nao;nps_ecommerce_2026-06.csv
202606-00513;2026-06-22;2026-06;C29674;4;app;Android;Casa E Decoração;245.2;BA;Sim;nps_ecommerce_2026-06.csv
202606-00544;2026-06-22;2026-06;C22418;7;site;Android;Mercado;18.58;SP;Sim;nps_ecommerce_2026-06.csv
202606-00645;2026-06-22;2026-06;C36342;6;site;Desktop;Beleza;146.47;CE;Sim;nps_ecommerce_2026-06.csv
202606-00669;2026-06-22;2026-06;C37392;9;app;iOS;Beleza;254.08;CE;Sim;nps_ecommerce_2026-06.csv
202606-00685;2026-06-22;2026-06;C13427;7;app;Android;Casa E Decoração;237.33;RJ;Sim;nps_ecommerce_2026-06.csv
202606-00744;2026-06-22;2026-06;C26044;8;site;Android;Casa E Decoração;76.91;DF;Sim;nps_ecommerce_2026-06.csv
202606-00790;2026-06-22;2026-06;C19416;8;site;iOS;Casa E Decoração;262.98;SP;Sim;nps_ecommerce_2026-06.csv
202606-00022;2026-06-23;2026-06;C23848;8;site;Android;Eletrônicos;196.75;SP;Nao;nps_ecommerce_2026-06.csv
202606-00060;2026-06-23;2026-06;C28250;8;app;Android;Livros;60.21;PR;Sim;nps_ecommerce_2026-06.csv
202606-00138;2026-06-23;2026-06;C16591;7;app;Android;Mercado;264.51;BA;Sim;nps_ecommerce_2026-06.csv
202606-00139;2026-06-23;2026-06;C20214;10;app;iOS;Eletrônicos;37.8;BA;Nao;nps_ecommerce_2026-06.csv
202606-00201;2026-06-23;2026-06;C33937;7;marketplace;Desktop;Livros;427.31;RS;Sim;nps_ecommerce_2026-06.csv
202606-00229;2026-06-23;2026-06;C20295;10;marketplace;Android;Livros;54.81;SP;Sim;nps_ecommerce_2026-06.csv
202606-00247;2026-06-23;2026-06;C19912;3;marketplace;Android;Esporte;29.75;CE;Nao;nps_ecommerce_2026-06.csv
202606-00260;2026-06-23;2026-06;C21235;9;site;iOS;Casa E Decoração;46.51;CE;Nao;nps_ecommerce_2026-06.csv
202606-00275;2026-06-23;2026-06;C24014;6;app;Android;Casa E Decoração;81.56;PE;Nao;nps_ecommerce_2026-06.csv
202606-00339;2026-06-23;2026-06;C24288;5;app;iOS;Esporte;14.97;BA;Nao;nps_ecommerce_2026-06.csv
202606-00355;2026-06-23;2026-06;C19688;10;app;Desktop;Mercado;78.82;PE;Nao;nps_ecommerce_2026-06.csv
202606-00391;2026-06-23;2026-06;C32818;6;app;Android;Mercado;55.74;CE;Nao;nps_ecommerce_2026-06.csv
202606-00395;2026-06-23;2026-06;C10181;8;app;Android;Livros;44.53;RS;Nao;nps_ecommerce_2026-06.csv
202606-00427;2026-06-23;2026-06;C19362;8;marketplace;Android;Moda;97.9;SP;Nao;nps_ecommerce_2026-06.csv
202606-00443;2026-06-23;2026-06;C10640;8;app;Android;Esporte;164.87;PE;Sim;nps_ecommerce_2026-06.csv
202606-00495;2026-06-23;2026-06;C18396;9;app;iOS;Casa E Decoração;554.96;MG;Nao;nps_ecommerce_2026-06.csv
202606-00499;2026-06-23;2026-06;C13753;10;site;iOS;Casa E Decoração;37.08;PE;Nao;nps_ecommerce_2026-06.csv
202606-00511;2026-06-23;2026-06;C35312;10;marketplace;Android;Mercado;44.92;PE;Nao;nps_ecommerce_2026-06.csv
202606-00560;2026-06-23;2026-06;C25600;4;marketplace;Desktop;Mercado;316.13;PE;Sim;nps_ecommerce_2026-06.csv
202606-00566;2026-06-23;2026-06;C17972;8;marketplace;Android;Moda;558.61;RS;Nao;nps_ecommerce_2026-06.csv
202606-00635;2026-06-23;2026-06;C29458;4;app;Android;Moda;48.2;DF;Nao;nps_ecommerce_2026-06.csv
202606-00688;2026-06-23;2026-06;C26235;7;site;Android;Beleza;49.89;RS;Sim;nps_ecommerce_2026-06.csv
202606-00710;2026-06-23;2026-06;C25883;6;site;iOS;Moda;258.21;CE;Sim;nps_ecommerce_2026-06.csv
202606-00714;2026-06-23;2026-06;C15189;8;site;Android;Mercado;359.11;PE;Nao;nps_ecommerce_2026-06.csv
202606-00725;2026-06-23;2026-06;C18959;6;app;Desktop;Moda;242.96;MG;Sim;nps_ecommerce_2026-06.csv
202606-00753;2026-06-23;2026-06;C17825;6;app;iOS;Esporte;98.23;CE;Nao;nps_ecommerce_2026-06.csv
202606-00759;2026-06-23;2026-06;C39931;9;app;Desktop;Livros;170.28;SP;Nao;nps_ecommerce_2026-06.csv
202606-00778;2026-06-23;2026-06;C23024;9;site;Android;Eletrônicos;30.12;DF;Nao;nps_ecommerce_2026-06.csv
202606-00797;2026-06-23;2026-06;C19812;5;app;iOS;Mercado;203.94;BA;Sim;nps_ecommerce_2026-06.csv
202606-00005;2026-06-24;2026-06;C13358;4;site;iOS;Casa E Decoração;58.24;PR;Sim;nps_ecommerce_2026-06.csv
202606-00056;2026-06-24;2026-06;C18021;2;marketplace;Android;Moda;101.91;CE;Nao;nps_ecommerce_2026-06.csv
202606-00170;2026-06-24;2026-06;C11775;8;app;iOS;Moda;150.84;BA;Nao;nps_ecommerce_2026-06.csv
202606-00174;2026-06-24;2026-06;C21118;4;app;iOS;Moda;198.25;PE;Nao;nps_ecommerce_2026-06.csv
202606-00209;2026-06-24;2026-06;C20276;6;site;Android;Eletrônicos;228.53;PR;Sim;nps_ecommerce_2026-06.csv
202606-00295;2026-06-24;2026-06;C15064;10;site;Android;Eletrônicos;40.42;MG;Nao;nps_ecommerce_2026-06.csv
202606-00343;2026-06-24;2026-06;C34312;5;app;Desktop;Mercado;275.51;RJ;Sim;nps_ecommerce_2026-06.csv
202606-00344;2026-06-24;2026-06;C31975;6;site;Android;Beleza;95.48;MG;Sim;nps_ecommerce_2026-06.csv
202606-00374;2026-06-24;2026-06;C15560;9;app;iOS;Casa E Decoração;101.78;SP;Sim;nps_ecommerce_2026-06.csv
202606-00452;2026-06-24;2026-06;C34072;8;site;iOS;Livros;245.27;RS;Sim;nps_ecommerce_2026-06.csv
202606-00482;2026-06-24;2026-06;C27675;6;site;iOS;Mercado;50.54;PE;Nao;nps_ecommerce_2026-06.csv
202606-00557;2026-06-24;2026-06;C23317;10;app;Android;Mercado;223.37;RS;Sim;nps_ecommerce_2026-06.csv
202606-00577;2026-06-24;2026-06;C16310;6;app;iOS;Esporte;121.53;PR;Nao;nps_ecommerce_2026-06.csv
202606-00579;2026-06-24;2026-06;C27559;6;app;Android;Esporte;72.23;SP;Nao;nps_ecommerce_2026-06.csv
202606-00584;2026-06-24;2026-06;C29319;10;app;Android;Beleza;87.45;SP;Nao;nps_ecommerce_2026-06.csv
202606-00626;2026-06-24;2026-06;C13251;8;app;Android;Casa E Decoração;33.27;CE;Nao;nps_ecommerce_2026-06.csv
202606-00655;2026-06-24;2026-06;C37008;10;app;iOS;Mercado;48.11;RJ;Nao;nps_ecommerce_2026-06.csv
202606-00758;2026-06-24;2026-06;C25498;6;app;iOS;Beleza;24.08;SP;Nao;nps_ecommerce_2026-06.csv
202606-00772;2026-06-24;2026-06;C14723;8;marketplace;Android;Mercado;36.08;MG;Sim;nps_ecommerce_2026-06.csv
202606-00025;2026-06-25;2026-06;C21029;10;app;Desktop;Esporte;122.72;RJ;Sim;nps_ecommerce_2026-06.csv
202606-00042;2026-06-25;2026-06;C19482;8;site;iOS;Mercado;121.51;MG;Sim;nps_ecommerce_2026-06.csv
202606-00063;2026-06-25;2026-06;C35427;5;app;Android;Esporte;159.59;BA;Sim;nps_ecommerce_2026-06.csv
202606-00099;2026-06-25;2026-06;C18743;10;app;Desktop;Esporte;108.1;RJ;Nao;nps_ecommerce_2026-06.csv
202606-00100;2026-06-25;2026-06;C31003;9;app;Android;Casa E Decoração;86.93;SP;Nao;nps_ecommerce_2026-06.csv
202606-00107;2026-06-25;2026-06;C15854;9;site;Android;Esporte;145.08;PE;Sim;nps_ecommerce_2026-06.csv
202606-00116;2026-06-25;2026-06;C27378;8;app;iOS;Livros;36.94;PE;Nao;nps_ecommerce_2026-06.csv
202606-00137;2026-06-25;2026-06;C33918;8;marketplace;Android;Esporte;165.5;PR;Nao;nps_ecommerce_2026-06.csv
202606-00271;2026-06-25;2026-06;C14286;10;app;Android;Eletrônicos;133.76;PE;Sim;nps_ecommerce_2026-06.csv
202606-00292;2026-06-25;2026-06;C28346;10;site;Android;Eletrônicos;146.41;BA;Sim;nps_ecommerce_2026-06.csv
202606-00380;2026-06-25;2026-06;C17696;8;app;Desktop;Esporte;165.19;PE;Sim;nps_ecommerce_2026-06.csv
202606-00387;2026-06-25;2026-06;C12386;10;app;Desktop;Mercado;56.14;MG;Nao;nps_ecommerce_2026-06.csv
202606-00399;2026-06-25;2026-06;C23931;6;app;iOS;Moda;136.74;SP;Sim;nps_ecommerce_2026-06.csv
202606-00410;2026-06-25;2026-06;C39210;3;site;Android;Moda;70.58;PR;Nao;nps_ecommerce_2026-06.csv
202606-00420;2026-06-25;2026-06;C18101;7;app;Android;Casa E Decoração;43.53;PE;Sim;nps_ecommerce_2026-06.csv
202606-00423;2026-06-25;2026-06;C27081;10;app;Android;Esporte;208.94;CE;Sim;nps_ecommerce_2026-06.csv
202606-00442;2026-06-25;2026-06;C29139;10;site;Android;Livros;46.47;RS;Nao;nps_ecommerce_2026-06.csv
202606-00445;2026-06-25;2026-06;C28864;3;app;Android;Mercado;52.8;SP;Sim;nps_ecommerce_2026-06.csv
202606-00476;2026-06-25;2026-06;C38824;7;marketplace;iOS;Casa E Decoração;111.76;MG;Nao;nps_ecommerce_2026-06.csv
202606-00478;2026-06-25;2026-06;C37260;8;site;iOS;Casa E Decoração;455.63;SP;Nao;nps_ecommerce_2026-06.csv
202606-00487;2026-06-25;2026-06;C11016;9;app;Android;Casa E Decoração;64.5;PE;Sim;nps_ecommerce_2026-06.csv
202606-00496;2026-06-25;2026-06;C22087;8;app;Android;Esporte;432.05;SP;Nao;nps_ecommerce_2026-06.csv
202606-00500;2026-06-25;2026-06;C36846;6;app;Android;Mercado;184.64;DF;Nao;nps_ecommerce_2026-06.csv
202606-00533;2026-06-25;2026-06;C25843;10;site;Android;Esporte;29.1;SP;Sim;nps_ecommerce_2026-06.csv
202606-00542;2026-06-25;2026-06;C25227;3;site;Nao informado;Esporte;168.52;PR;Sim;nps_ecommerce_2026-06.csv
202606-00559;2026-06-25;2026-06;C17874;6;marketplace;Desktop;Esporte;122.15;DF;Sim;nps_ecommerce_2026-06.csv
202606-00580;2026-06-25;2026-06;C32615;7;site;Android;Eletrônicos;145.47;SP;Sim;nps_ecommerce_2026-06.csv
202606-00585;2026-06-25;2026-06;C27191;6;site;iOS;Beleza;77.42;CE;Nao;nps_ecommerce_2026-06.csv
202606-00615;2026-06-25;2026-06;C23637;8;marketplace;Android;Moda;41.93;SP;Sim;nps_ecommerce_2026-06.csv
202606-00627;2026-06-25;2026-06;C16808;8;site;Android;Livros;795.08;PR;Nao;nps_ecommerce_2026-06.csv
202606-00672;2026-06-25;2026-06;C32029;5;app;Desktop;Mercado;65.93;CE;Nao;nps_ecommerce_2026-06.csv
202606-00675;2026-06-25;2026-06;C34781;6;marketplace;Android;Casa E Decoração;133.32;RS;Nao;nps_ecommerce_2026-06.csv
202606-00691;2026-06-25;2026-06;C28025;7;marketplace;iOS;Esporte;104.54;PE;Sim;nps_ecommerce_2026-06.csv
202606-00749;2026-06-25;2026-06;C27807;10;app;Android;Casa E Decoração;296.22;RJ;Sim;nps_ecommerce_2026-06.csv
202606-00756;2026-06-25;2026-06;C23460;6;app;iOS;Beleza;119.66;RJ;Nao;nps_ecommerce_2026-06.csv
202606-00019;2026-06-26;2026-06;C38485;10;marketplace;Android;Casa E Decoração;17.78;PE;Sim;nps_ecommerce_2026-06.csv
202606-00021;2026-06-26;2026-06;C15231;7;marketplace;Android;Casa E Decoração;279.7;PE;Nao;nps_ecommerce_2026-06.csv
202606-00066;2026-06-26;2026-06;C20336;8;app;iOS;Esporte;49.87;RJ;Nao;nps_ecommerce_2026-06.csv
202606-00089;2026-06-26;2026-06;C32298;10;site;Android;Esporte;99.29;SP;Nao;nps_ecommerce_2026-06.csv
202606-00122;2026-06-26;2026-06;C20076;10;site;iOS;Beleza;189.97;PR;Sim;nps_ecommerce_2026-06.csv
202606-00163;2026-06-26;2026-06;C25498;8;app;Android;Esporte;60.47;DF;Sim;nps_ecommerce_2026-06.csv
202606-00164;2026-06-26;2026-06;C23338;6;app;Android;Livros;140.42;PR;Sim;nps_ecommerce_2026-06.csv
202606-00175;2026-06-26;2026-06;C38235;7;site;Android;Esporte;81.97;CE;Nao;nps_ecommerce_2026-06.csv
202606-00199;2026-06-26;2026-06;C24909;8;app;Desktop;Mercado;270.47;PE;Nao;nps_ecommerce_2026-06.csv
202606-00202;2026-06-26;2026-06;C28211;8;site;Android;Livros;150.41;DF;Sim;nps_ecommerce_2026-06.csv
202606-00298;2026-06-26;2026-06;C36567;8;app;iOS;Livros;43.6;MG;Nao;nps_ecommerce_2026-06.csv
202606-00303;2026-06-26;2026-06;C23491;7;app;Android;Livros;14.97;BA;Sim;nps_ecommerce_2026-06.csv
202606-00304;2026-06-26;2026-06;C31951;4;site;Android;Mercado;214.4;PE;Nao;nps_ecommerce_2026-06.csv
202606-00306;2026-06-26;2026-06;C18131;5;site;Desktop;Eletrônicos;265.75;SP;Sim;nps_ecommerce_2026-06.csv
202606-00308;2026-06-26;2026-06;C32979;10;site;Desktop;Eletrônicos;38.25;RS;Sim;nps_ecommerce_2026-06.csv
202606-00333;2026-06-26;2026-06;C20278;3;app;iOS;Mercado;67.52;SP;Sim;nps_ecommerce_2026-06.csv
202606-00401;2026-06-26;2026-06;C32803;1;site;Android;Mercado;184.31;DF;Nao;nps_ecommerce_2026-06.csv
202606-00514;2026-06-26;2026-06;C13966;10;app;Android;Moda;65.71;SP;Nao;nps_ecommerce_2026-06.csv
202606-00515;2026-06-26;2026-06;C28544;10;app;Android;Eletrônicos;84.52;PR;Nao;nps_ecommerce_2026-06.csv
202606-00516;2026-06-26;2026-06;C11345;8;marketplace;iOS;Livros;23.05;DF;Sim;nps_ecommerce_2026-06.csv
202606-00532;2026-06-26;2026-06;C27634;10;site;iOS;Moda;116.58;CE;Nao;nps_ecommerce_2026-06.csv
202606-00563;2026-06-26;2026-06;C10565;6;site;iOS;Casa E Decoração;343.32;PE;Sim;nps_ecommerce_2026-06.csv
202606-00617;2026-06-26;2026-06;C30264;7;app;iOS;Beleza;384.85;SP;Sim;nps_ecommerce_2026-06.csv
202606-00643;2026-06-26;2026-06;C35927;8;app;iOS;Mercado;59.78;CE;Nao;nps_ecommerce_2026-06.csv
202606-00713;2026-06-26;2026-06;C17841;10;app;iOS;Livros;37.2;BA;Sim;nps_ecommerce_2026-06.csv
202606-00736;2026-06-26;2026-06;C37997;8;app;Android;Beleza;64.82;SP;Nao;nps_ecommerce_2026-06.csv
202606-00760;2026-06-26;2026-06;C22492;8;site;Desktop;Beleza;184.45;RJ;Sim;nps_ecommerce_2026-06.csv
202606-00762;2026-06-26;2026-06;C36894;5;app;Android;Mercado;112.95;RJ;Sim;nps_ecommerce_2026-06.csv
202606-00776;2026-06-26;2026-06;C18684;6;app;Android;Moda;109.41;RJ;Nao;nps_ecommerce_2026-06.csv
202606-00800;2026-06-26;2026-06;C11838;4;app;Android;Mercado;76.39;PR;Sim;nps_ecommerce_2026-06.csv
202606-00806;2026-06-26;2026-06;C15900;7;app;Android;Mercado;155.32;RS;Nao;nps_ecommerce_2026-06.csv
202606-00818;2026-06-26;2026-06;C25245;10;app;Android;Esporte;125.38;PR;Sim;nps_ecommerce_2026-06.csv
202606-00065;2026-06-27;2026-06;C11051;10;app;Android;Mercado;109.19;BA;Nao;nps_ecommerce_2026-06.csv
202606-00111;2026-06-27;2026-06;C30937;10;app;Desktop;Moda;105.14;RJ;Sim;nps_ecommerce_2026-06.csv
202606-00246;2026-06-27;2026-06;C27800;8;app;iOS;Moda;50.76;PR;Sim;nps_ecommerce_2026-06.csv
202606-00251;2026-06-27;2026-06;C28173;10;site;Android;Casa E Decoração;105.27;RJ;Nao;nps_ecommerce_2026-06.csv
202606-00281;2026-06-27;2026-06;C22098;8;app;Desktop;Moda;147.1;SP;Nao;nps_ecommerce_2026-06.csv
202606-00313;2026-06-27;2026-06;C25083;7;app;Android;Beleza;705.58;BA;Nao;nps_ecommerce_2026-06.csv
202606-00315;2026-06-27;2026-06;C36061;4;app;iOS;Casa E Decoração;28.2;RJ;Sim;nps_ecommerce_2026-06.csv
202606-00325;2026-06-27;2026-06;C27570;4;app;Desktop;Moda;97.05;PE;Sim;nps_ecommerce_2026-06.csv
202606-00412;2026-06-27;2026-06;C33569;10;app;iOS;Livros;104.58;RJ;Sim;nps_ecommerce_2026-06.csv
202606-00421;2026-06-27;2026-06;C30894;6;site;Android;Mercado;52.23;SP;Nao;nps_ecommerce_2026-06.csv
202606-00440;2026-06-27;2026-06;C23767;7;site;Android;Livros;47.57;CE;Nao;nps_ecommerce_2026-06.csv
202606-00480;2026-06-27;2026-06;C12683;8;app;Android;Mercado;165.26;RJ;Nao;nps_ecommerce_2026-06.csv
202606-00489;2026-06-27;2026-06;C10667;5;app;Desktop;Eletrônicos;167.5;DF;Sim;nps_ecommerce_2026-06.csv
202606-00509;2026-06-27;2026-06;C30553;3;site;Android;Eletrônicos;52.36;CE;Sim;nps_ecommerce_2026-06.csv
202606-00523;2026-06-27;2026-06;C26062;7;app;iOS;Mercado;391.48;SP;Nao;nps_ecommerce_2026-06.csv
202606-00535;2026-06-27;2026-06;C33954;9;app;Android;Beleza;25.59;MG;Nao;nps_ecommerce_2026-06.csv
202606-00606;2026-06-27;2026-06;C12141;10;app;Desktop;Moda;30.03;SP;Sim;nps_ecommerce_2026-06.csv
202606-00651;2026-06-27;2026-06;C14660;5;app;iOS;Moda;133.58;MG;Sim;nps_ecommerce_2026-06.csv
202606-00673;2026-06-27;2026-06;C18831;8;app;Android;Moda;28.47;CE;Sim;nps_ecommerce_2026-06.csv
202606-00681;2026-06-27;2026-06;C26112;9;site;iOS;Livros;60.62;CE;Nao;nps_ecommerce_2026-06.csv
202606-00740;2026-06-27;2026-06;C10084;7;app;Android;Moda;223.19;PR;Nao;nps_ecommerce_2026-06.csv
202606-00095;2026-06-28;2026-06;C10376;6;site;iOS;Casa E Decoração;50.31;MG;Sim;nps_ecommerce_2026-06.csv
202606-00134;2026-06-28;2026-06;C29876;9;app;Android;Moda;111.61;DF;Sim;nps_ecommerce_2026-06.csv
202606-00154;2026-06-28;2026-06;C20827;6;site;Android;Eletrônicos;610.55;SP;Sim;nps_ecommerce_2026-06.csv
202606-00182;2026-06-28;2026-06;C12470;9;app;iOS;Mercado;59.67;BA;Nao;nps_ecommerce_2026-06.csv
202606-00184;2026-06-28;2026-06;C38048;7;app;iOS;Beleza;22.27;BA;Sim;nps_ecommerce_2026-06.csv
202606-00190;2026-06-28;2026-06;C17745;7;app;Desktop;Moda;284.27;SP;Nao;nps_ecommerce_2026-06.csv
202606-00266;2026-06-28;2026-06;C11664;9;app;Android;Moda;296.69;SP;Sim;nps_ecommerce_2026-06.csv
202606-00287;2026-06-28;2026-06;C11307;10;app;iOS;Eletrônicos;130.85;RS;Sim;nps_ecommerce_2026-06.csv
202606-00297;2026-06-28;2026-06;C15324;9;app;iOS;Casa E Decoração;70.29;MG;Nao;nps_ecommerce_2026-06.csv
202606-00305;2026-06-28;2026-06;C34086;10;site;Android;Livros;43.09;RS;Sim;nps_ecommerce_2026-06.csv
202606-00310;2026-06-28;2026-06;C11268;5;app;iOS;Mercado;284.54;PR;Nao;nps_ecommerce_2026-06.csv
202606-00311;2026-06-28;2026-06;C25423;8;app;Desktop;Beleza;55.51;DF;Nao;nps_ecommerce_2026-06.csv
202606-00316;2026-06-28;2026-06;C17457;8;app;Android;Moda;92.79;PE;Sim;nps_ecommerce_2026-06.csv
202606-00397;2026-06-28;2026-06;C35232;6;app;iOS;Livros;14.97;DF;Nao;nps_ecommerce_2026-06.csv
202606-00418;2026-06-28;2026-06;C25554;7;site;Android;Moda;157.08;PE;Sim;nps_ecommerce_2026-06.csv
202606-00444;2026-06-28;2026-06;C38857;1;site;Android;Esporte;43.74;MG;Sim;nps_ecommerce_2026-06.csv
202606-00522;2026-06-28;2026-06;C23764;6;app;Android;Livros;314.28;DF;Sim;nps_ecommerce_2026-06.csv
202606-00597;2026-06-28;2026-06;C34667;9;app;Android;Moda;600.38;CE;Sim;nps_ecommerce_2026-06.csv
202606-00599;2026-06-28;2026-06;C10401;9;site;Desktop;Beleza;125.52;RS;Nao;nps_ecommerce_2026-06.csv
202606-00622;2026-06-28;2026-06;C29284;8;app;Android;Beleza;111.71;MG;Nao;nps_ecommerce_2026-06.csv
202606-00640;2026-06-28;2026-06;C24877;5;app;Desktop;Esporte;219.26;MG;Nao;nps_ecommerce_2026-06.csv
202606-00670;2026-06-28;2026-06;C28848;9;app;iOS;Moda;27.78;PE;Sim;nps_ecommerce_2026-06.csv
202606-00686;2026-06-28;2026-06;C15269;8;site;iOS;Livros;151.62;BA;Nao;nps_ecommerce_2026-06.csv
202606-00699;2026-06-28;2026-06;C27779;5;site;Android;Casa E Decoração;102.06;DF;Sim;nps_ecommerce_2026-06.csv
202606-00734;2026-06-28;2026-06;C12287;8;marketplace;Android;Moda;61.62;DF;Nao;nps_ecommerce_2026-06.csv
202606-00745;2026-06-28;2026-06;C14869;7;app;Android;Beleza;16.21;PE;Sim;nps_ecommerce_2026-06.csv
202606-00752;2026-06-28;2026-06;C16181;7;site;Android;Livros;193.24;RS;Sim;nps_ecommerce_2026-06.csv
202606-00767;2026-06-28;2026-06;C13288;10;marketplace;Desktop;Moda;155.05;PR;Sim;nps_ecommerce_2026-06.csv
202606-00768;2026-06-28;2026-06;C37690;10;marketplace;iOS;Beleza;262.41;SP;Sim;nps_ecommerce_2026-06.csv
202606-00780;2026-06-28;2026-06;C20766;5;site;Android;Eletrônicos;145.63;RJ;Nao;nps_ecommerce_2026-06.csv
202606-00781;2026-06-28;2026-06;C32097;10;app;iOS;Livros;66.03;PR;Sim;nps_ecommerce_2026-06.csv
202606-00782;2026-06-28;2026-06;C27485;3;site;Desktop;Casa E Decoração;197.57;PR;Sim;nps_ecommerce_2026-06.csv
202606-00795;2026-06-28;2026-06;C13293;10;site;Android;Esporte;219.36;SP;Sim;nps_ecommerce_2026-06.csv
202606-00809;2026-06-28;2026-06;C22535;8;app;Desktop;Casa E Decoração;268.17;CE;Sim;nps_ecommerce_2026-06.csv
202606-00007;2026-06-29;2026-06;C27870;8;app;Android;Casa E Decoração;194.38;SP;Sim;nps_ecommerce_2026-06.csv
202606-00037;2026-06-29;2026-06;C38236;8;app;iOS;Casa E Decoração;158.97;RS;Nao;nps_ecommerce_2026-06.csv
202606-00070;2026-06-29;2026-06;C33524;9;site;Desktop;Beleza;155.69;BA;Nao;nps_ecommerce_2026-06.csv
202606-00081;2026-06-29;2026-06;C29121;5;app;Android;Esporte;62.97;RS;Sim;nps_ecommerce_2026-06.csv
202606-00098;2026-06-29;2026-06;C27595;8;app;iOS;Beleza;59.5;CE;Nao;nps_ecommerce_2026-06.csv
202606-00105;2026-06-29;2026-06;C33582;9;app;Android;Eletrônicos;153.89;CE;Nao;nps_ecommerce_2026-06.csv
